Title,FullText,Author,Url,Date
"Timnas Putri Indonesia Vs Pakistan, Tekad Isa Warps dkk Bersinar Lagi","KOMPAS.com-Timnas Putri Indonesiabersiap melanjutkan perjuangan diKualifikasi Piala Asia Putri 2026Grup D dengan menghadapi Pakistan di Stadion Indomilk Arena Kabupaten Tangerang, Rabu (2/7/2025) malam. Setelah kemenangan atas Kirgistan di laga pembuka, tim asuhan pelatihSatoru Mochizukikini membidik tiga poin krusial untuk memperkuat posisi mereka di puncak klasemen. Pada gelaran laga ini, salah satu nama yang mencuri perhatian dalam kemenangan perdana adalah Isa Guusje Warps. Ia langsung menunjukkan magisnya di laga debut dengan mencetak satu gol indah pada menit ke-66. Aksinya bukan hanya mengantar Indonesia meraih poin penuh, tetapi juga menjadi simbol dari tekad dan sisi lain seorang pemain sepak bola. Baca juga:Indonesia vs Pakistan, Garuda Pertiwi Siap Tancap Gas demi Tiket Piala Asia Putri 2026 Wanita kelahiran Veldhoven, Belanda, ini memiliki darah Indonesia dari sang ayah, Aschwin Arnoldus Jacobus Maria Warps. Jejak neneknya, Fhilhomena Wilma Satine Raushop, yang lahir di Padang pada 30 Desember 1949, menjadi alasan kuat di balik kebanggaannya mengenakan seragam Garuda. Setelah melewati pembinaan di sejumlah akademi dan klub seperti De Ball Schoppen, FC Eindhoven, RKSV Neunen, hingga KRC Genk di Belgia, ia kini membela NAC Breda di Belanda. Pengalamannya di Eropa menjadi modal penting yang dibawa ke Timnas Putri Indonesia. Yang membuat kisahnya makin menyentuh adalah selebrasinya usai mencetak gol. Dengan menunjuk ke langit, ia mengenang sang nenek yang telah tiada. Baca juga:Kata Pengamat Terkait Pemanggilan Pemain Timnas U17, Persaingan Ketat dan Kekuatan Baru “Selebrasi itu untuk nenek saya, yang saya yakin ikut menyaksikan dan membantu saya dari surga,” kataIsa Warpsusai laga pertama kontra Kirgistan. Demi menghadapi laga kedua Kualifikasi Piala Asia Putri 2026 melawan Pakistan, ia sudah menyiapkan sesuatu yang berbeda, yakni selebrasi menaruh tangan di dagu “Mungkin lain kali, karena akan berselebrasi seperti ini (chin-up) seperti Ole. Karena dia adalah idola saya,” ucapnya dengan penuh semangat dilansir dari Antara. Isa dan para pemain diaspora juga mendapat perhatian setelah bermain solid pada laga pertama bersama Garuda Pertiwi. Baca juga:Pelatih Timnas Putri Indonesia Satoru Mochizuki Mulai Hafal Indonesia Raya Meski demikian, pelatih Satoru Mochizuki yakin keempat pemain diaspora ini masih bisa memberikan lebih untuk Timnas Indonesia. “Kami percaya mereka bisa tampil lebih maksimal lagi. Masih banyak potensi yang belum sepenuhnya keluar,” ujar pelatih asal Jepang itu. Untuk itu laga melawan Pakistan akan menjadi momentum penting sebelum menghadapi Taiwan, tim kuat Asia yang saat ini berada di peringkat ke-42 dunia. Laga pamungkas itu kemungkinan besar akan menjadi penentu siapa yang lolos ke Piala Asia Putri 2026. Kemenangan atas Pakistan bukan hanya soal tiga poin, tetapi bagian dari ujian konsistensi dan kesiapan tim menuju laga sesungguhnya.",Penulis tidak ditemukan,https://bola.kompas.com/read/2025/07/02/07170298/timnas-putri-indonesia-vs-pakistan-tekad-isa-warps-dkk-bersinar-lagi,"Kompas.com- 02/07/2025, 07:17 WIB"
"6 Nelayan di Jember Dilaporkan Hilang, 4 Hari Pencarian Belum Ditemukan","JEMBER, KOMPAS.com- Enam nelayan dilaporkan hilang saat melaut di perairan selatan KabupatenJember, Jawa Timur, sejak Jumat, (27/6/2025). Hingga 4 hari pencarian, nelayan tersebut belum ditemukan. Enam nelayan itu yakni H Tawi, Baroji dan Wasito, warga Kecamatan Puger, Jember. Serta, Arif, Daim, dan Ahmad Basori yang merupakan Warga Kecamatan Balung, Jember. Para nelayan itu berangkat melaut pada Jumat selepas shalat jumat menggunakan kapal kecil milik juragan. Baca juga:Pembangunan Jalur Lintas Selatan Banyuwangi-Jember Terhambat Perubahan Elevasi Biasanya, enam nelayan tersebut melaut tidak sampai 24 jam. Namun, hingga Sabtu, korban tidak kunjung pulang ke rumah. ""Keluarga mulai cemas kami langsung menghubungi juragan kapal,"" kata Isa Kusuma, putra korban atas nama Wasito, seperti dikutipSurya.co.id, Selasa (1/7/2025). Baca juga:Pemkab Banyuwangi Tolak Penutupan Total Jalur Gumitir Banyuwangi–Jember Saat itu, juragan kapal menduga para korban tertahan di tengah laut karena cuaca buruk. ""Mereka menduga kapal tertahan di laut karena cuaca buruk dan angin kencang selama dua hari terakhir,"" katanya. Hingga Sabtu malam, enam nelayan itu tak kunjung pulang hingga akhirnya dilaporkan hilang ke Kepolisian Air dan Udara (Polairud) Polres Jember. ""Akhirnya, kamu melaporkan kejadian ini ke Polairud Polres Jember untuk tindakan lanjut,"" tuturnya. Menurut Isa, tim SAR gabungan sudah melakukan pencarian dengan mengerahkan dua sampan. Hingga Selasa (1/7/2025), proses pencarian belum menemukan hasil. ""Hingga sore tidak ada hasil sama sekali, petugas terkendala kondisi cuaca yang buruk serta keterbatasan armada. Satu sekoci berisi sekitar 10 orang keluarga juragan kembali melakukan penyisiran laut lebih jauh dari titik keberangkatan,"" pungkasnya. Artikel ini telah tayang di Surya.co.id dengan judul6 Nelayan Dilaporan Hilang di Pantai Puger Jember saat Melaut, Tim SAR Masih Lakukan Pencarian ",Penulis tidak ditemukan,https://surabaya.kompas.com/read/2025/07/02/082256378/6-nelayan-di-jember-dilaporkan-hilang-4-hari-pencarian-belum-ditemukan,"Kompas.com- 02/07/2025, 08:22 WIB"
"BPJS PBI Tiba-tiba Nonaktif, Ulil Terancam Gagal Urus Keringanan Biaya di Kampus Negeri","KENDAL, KOMPAS.com– Sejumlah warga KabupatenKendal, termasukUlil(19), mengeluhkan penonaktifan kartuBPJS PBI(Penerima Bantuan Iuran) yang berdampak pada proses pengurusan data untuk pendidikan. Ulil, seorang pemuda tuna netra, terlihat resah saat berada di kantorDinas SosialKabupaten Kendal pada Selasa (1/7/2025). Ia datang untuk mengaktifkan kembali kartu BPJS PBI-nya yang telah diblokir. “Saya diterima di perguruan tinggi negeri. Saya diminta untuk mengumpulkan data, salah satunya Kartu Indonesia Sehat (KIS), untuk minta keringanan biaya kuliah. Tapi saat NIK dimasukkan tidak keluar nama saya. BPJS PBI saya sudah ke blokir. Saya terkejut,” ungkap Ulil. Baca juga:Peserta PBI JK dengan Penyakit Kronis Dapat Prioritas Reaktivasi, Ini Ketentuannya Warga Desa Sumur, Kecamatan Brangsong ini mengaku bingung dengan situasi yang menimpanya. Ia khawatir gagal mendapatkan keringanan biaya. Ulil kemudian mendatangi Dinas Sosial untuk meminta bantuan dalam mengaktifkan kembali kartu BPJS PBI-nya. “Tadi petugas bilang, paling cepat satu bulan untuk kembali mengaktifkan BPJS PBI saya,” tambahnya. Ulil bertekad untuk terus berusaha agar kartu BPJS PBI-nya segera aktif, sehingga berkas-berkas yang diperlukan untuk mendapatkan keringanan biaya kuliah dapat dilengkapi. “Kalau tidak bisa, saya akan mencari solusi lain,” ujarnya. Baca juga:Sebanyak 30.057 Peserta BPJS PBI di Kendal Dinonaktifkan, Pemkab Siap Ajukan Reaktivasi Sementara itu, Saroni, seorang fasilitator kesehatan kelurahan Langenharjo, juga mengurus BPJS PBI milik Suratmi (70), seorang warga yang menderita stroke. Saroni menjelaskan bahwa Suratmi mengetahui bahwa BPJS PBI-nya tidak aktif saat menjalani pemeriksaan di Puskesmas. “Mbah Ratmi, saat periksa ditemani oleh anaknya. Mereka kaget, karena BPJS PBI miliknya tidak aktif,” kata Saroni. Saroni merasa perlu untuk membantu mengurus BPJS PBI Suratmi, mengingat kondisi kesehatan dan usia lanjutnya. “Dia, mbah Suratmi, sudah KK sendiri. Ia janda dan suaminya sudah lama meninggal dunia,” tambahnya. Kepala Dinas Sosial Kabupaten Kendal, Muntoha, menjelaskan bahwa terdapat 30.057 peserta BPJS PBI yang dinonaktifkan oleh pemerintah pusat.",Penulis tidak ditemukan,https://regional.kompas.com/read/2025/07/02/061541178/bpjs-pbi-tiba-tiba-nonaktif-ulil-terancam-gagal-urus-keringanan-biaya-di,"Kompas.com- 02/07/2025, 06:15 WIB"
Riset MIT: Keseringan Pakai ChatGPT Bikin Aktivitas Otak Melemah,"KOMPAS.com– Terlalu sering menggunakan alat bantu kecerdasan buatan (AI) sepertiChatGPTternyata dapat menurunkan aktivitas otak dan kemampuan berpikir kritis manusia. Temuan ini diungkap dalam studi terbaru yang dilakukan tim peneliti dari Massachusetts Institute of Technology (MIT) bertajuk ""Your Brain on ChatGPT: Accumulation of Cognitive Debt when Using AI Assistant for Essay Writing Task"". Penelitian yang dipimpin oleh Dr. Nataliya Kosmyna dari MIT Media Lab tersebut menunjukkan bahwa penggunaanchatbotAI secara berlebihan, terutama dalam tugas menulis, dapat membuat otak menjadi pasif dan menurunkan fungsi kognitif penggunanya. Peneliti menguji dampak penggunaan AI terhadap otak dengan melibatkan 54 mahasiswa di kawasan Boston, Amerika Serikat. Para peserta dibagi menjadi tiga kelompok: satu kelompok menulis esai tanpa alat bantu (brain-only), kelompok kedua menggunakan mesin pencari (search engine), dan kelompok ketiga mengandalkan ChatGPT (LLM). Baca juga:Terpesona Suara AI, Pria Ini Lamar ChatGPT Selama menulis esai selama 20 menit, seluruh peserta dipasangi alat pemantau aktivitas otak berupa headset elektroensefalogram (EEG). Perekaman dilakukan sebanyak empat kali dalam beberapa bulan untuk mengukur beban kerja kognitif dan tingkat konsentrasi mereka. Hasilnya, kelompok yang menulis menggunakan ChatGPT menunjukkan penurunan aktivitas otak paling signifikan, yakni sebesar 55 persen dibandingkan kelompokbrain-only. Sementara kelompok yang menggunakan mesin pencari mengalami penurunan antara 34 hingga 48 persen. “Kelompokbrain-onlymengandalkan jaringan saraf yang lebih luas dan terdistribusi untuk menghasilkan konten secara internal,” ujar tim peneliti MIT seperti dikutip dari The Register. Sebaliknya, kelompok yang menggunakan AI cenderung hanya mengandalkan saran darichatbottanpa berpikir secara mandiri. Peneliti menyebut pola ini bisa menimbulkan ""utang kognitif"", yakni kondisi ketika seseorang menjadi terlalu bergantung pada alat bantu teknologi sehingga melemahkan kemampuan otaknya. Dampak negatif ini juga terlihat dari daya ingat peserta terhadap tulisan yang mereka buat. Peserta dari kelompok pengguna AI terbukti memiliki daya ingat lebih rendah dibandingkan kelompokbrain-only. Baca juga:Bukan Lagi ke Teman Sekantor, Karyawan Kini Tanya AI untuk Bekerja Dalam sesi lanjutan, peneliti menukar metode antar kelompok. Kelompok yang biasa menggunakan ChatGPT diminta menulis esai tanpa bantuan apa pun, dan sebaliknya. Hasilnya, peserta dari kelompok pengguna AI mengalami kesulitan menyusun tulisan sendiri, sedangkan kelompokbrain-onlymenunjukkan peningkatan konektivitas otak saat diberi akses ke AI. “Kelompok LLM berprestasi lebih buruk daripada rekan mereka dalam kelompok brain-only di semua tingkatan,” kata tim peneliti. Studi ini belum melalui proses tinjauan sejawat (peer-review). Adapun dampak ini tidak hanya berpengaruh pada fungsi kemampuan berpikir saja, tetapi juga daya ingat alias memori otak, sebagaimana dirangkumKompasTeknodariThe Register,Selasa (1/7/2025).",Penulis tidak ditemukan,https://tekno.kompas.com/read/2025/07/01/19020037/riset-mit--keseringan-pakai-chatgpt-bikin-aktivitas-otak-melemah,"Kompas.com- 01/07/2025, 19:02 WIB"
Sahrul Gunawan Kubur Impian Tambah Momongan karena Kondisi Istri,"JAKARTA, KOMPAS.com –Aktor sekaligus mantan Wakil Bupati Bandung,Sahrul Gunawan, mengungkapkan sudah tidak lagi memiliki keinginan untuk menambah momongan dari pernikahan keduanya dengan Dine Mutiara Aziz. Keputusan itu diambil setelah mempertimbangkan kondisi kesehatan sang istri. Dalam tayangan Rumpi Trans TV yang disiarkan pada Selasa (20/5/2025), Sahrul mengungkapkan bahwa keinginan untuk memilikianaksempat muncul di awal pernikahan mereka. Baca juga:Istri Menangis Tak Bisa Wujudkan Keinginan Tambah Anak, Sahrul Gunawan: Enggak Apa-apa, Udah Takdir ""Di awal-awal pernikahan, aku kepengin banget,"" ujar Sahrul. Namun seiring berjalannya waktu, ia mulai berpikir realistis, terutama karena anak-anak dari pernikahan sebelumnya sudah mulai beranjak dewasa. ""Tapi udah berjalannya waktu, kayaknya realistis aja,"" imbuhnya. Baca juga:Fuad Baradja Jin dan Jun Meninggal Dunia, Riwayat Penyakit dan Duka Sahrul Gunawan Tak hanya itu, faktor kesehatan dan usia juga menjadi pertimbangan utama bagi Sahrul dan Dine untuk tidak memaksakan kehadiran anak biologis dalam rumah tangga mereka. ""Di samping memang ada alasan kesehatan juga,"" kata Sahrul. ""Karena kalau dipaksakan, nanti enggak akan bagus juga,"" lanjutnya. Meski demikian, Sahrul memahami keinginan sang istri untuk bisa menjadi ibu kandung. Baca juga:Tanggapi Hasil Quick Count Pilkada Kabupaten Bandung, Sahrul Gunawan: Kita Tunggu Aja Ia bahkan mengungkapkan bahwa Dine kerap merasa emosional saat membicarakan soal anak. ""(Dine) Kalau hubungan dengan anak, langsung melow,"" tutur Sahrul. ""'Aduh maaf ya sayang, aku enggak bisa kasih anak',"" katanya menirukan ucapan Dine yang sempat menangis karena hal tersebut. Sahrul pun berusaha menenangkan istrinya dan memilih untuk menerima kenyataan. Baca juga:Ali Syakieb Ungguli Sahrul Gunawan Hasil Hitung Cepat Pilkada Kabupaten Bandung 2024 ""Enggak apa-apa, udah takdirnya, daripada dipaksain juga,"" ujarnya.",Penulis tidak ditemukan,https://entertainment.kompas.com/read/2025/05/20/115803266/sahrul-gunawan-kubur-impian-tambah-momongan-karena-kondisi-istri,"Kompas.com- 20/05/2025, 11:58 WIB"
Dua Anak Gajah di TN Tesso Nilo Riau Akan Dibuatkan KTP,"PEKANBARU, KOMPAS.com- Dua anakgajah sumatera, Domang dan Tari, yang berada diTaman Nasional Tesso Nilo(TNTN), Kabupaten Pelalawan, Riau, akan mendapatkan kartu tanda penduduk (KTP) sebagai simbol penyelamatan gajah dari perambahan hutan lindung. Hal ini diungkapkan oleh Gubernur Riau, Abdul Wahid, dalam sebuah wawancara usai apel HUT Ke-79 Bhayangkara di Polda Riau, Selasa (1/7/2025). ""Nanti kita kasih kartu tanda penduduk, karena mereka juga 'warga' kita. Bagaimana kita hidup berdampingan dengan semua ekosistem, karena kita ini adalah mutualisme. Jadi kita jaga keseimbangan alam, ekosistem juga, supaya keberlanjutan manusia juga terjaga,"" ujar Wahid. Baca juga:Lucunya Nisa, Anak Gajah Primadona Baru di Taman Nasional Way Kambas Wahid juga menekankan pentingnya pemeliharaan hutan. Ia mengingatkan bahwa jika hutan tidak dirawat, emisi karbon akan meningkat dan berdampak negatif terhadap oksigen yang dihasilkan. Pemerintah Provinsi Riau, bersama Polda Riau, berkomitmen untuk menyelamatkan hutan demi keberlangsungan makhluk hidup. ""Maka dari itu, green policing yang digagas Pak Kapolda Riau adalah tagline yang bagus dan beririsan dengangreen forRiau. Kita sama-sama komitmen menjaga tuah, melindungi marwah, takkan Melayu hilang di bumi,"" tambahnya. Domang dan Tari, yang merupakan anak gajah sumatera, diketahui menjadi anak angkat Kapolda Riau, Irjen Herry Heryawan. Ini merupakan bentuk dukungan Kapolda Riau terhadap gajah-gajah di TNTN agar mendapatkan keadilan, mengingat habitat mereka telah dirusak dan dialihfungsikan menjadi perkebunan kelapa sawit serta permukiman warga. ""Kita seluruh forkopimda Riau mendukung penuh kebijakan pemerintah pusat bersama-sama Satgas PKH, menjaga kelestarian hutan TNTN dan yang lainnya. Ada Taman Nasional Bukit Tigapuluh, ada Taman Nasional Zamrud, itu sama-sama kita jaga,"" kata Herry. Baca juga:Gajah Tak Bisa Melompat tapi Berlari Kencang dan Mampu Memanjat Tebing Ia menambahkan bahwa Polda Riau dan pemerintah berkomitmen untuk menjaga satwa dilindungi, termasuk gajah sumatera yang ada di TNTN. ""Domang dan Tari tidak bisa mengangkat toa, tidak bisa buat petisi untuk meneriakkan ketidakadilan yang diterima. Mereka mengalami pengusiran yang panjang. Karena itu, Domang dan Tari akan dijadikan sebagai warga kehormatan oleh pak Gubernur Riau,"" pungkas Herry.",Penulis tidak ditemukan,https://regional.kompas.com/read/2025/07/02/084303878/dua-anak-gajah-di-tn-tesso-nilo-riau-akan-dibuatkan-ktp,"Kompas.com- 02/07/2025, 08:43 WIB"
Samsung Pamer Ekosistem Smart Home AI di Southeast Asia Tech Seminar 2025,"KOMPAS.com- Perusahaan pembuatsmartphonedan elektronik asal Korea Selatan,Samsungmenggelar acaraSoutheast Asia Tech Seminar 2025di Bangkok, Thailand pada 20 Juni 2025 lalu. Dalam acara tersebut, Samsung memamerkan strategi untuk menciptakan ekosistem rumah pintar (smart home) berbasis kecerdasan buatan (Artificial Intelligence/AI). ""Kami terus mengeksplorasi berbagai cara baru untuk meningkatkan kenyamanan konsumen dengan menciptakan sinergi yang mulus di seluruh produk kami,” kata VP & Regional Head of Digital Appliances for Southeast Asia & Oceania Samsung Electronics, Daren Tay, dalam keterangan resmi yang diterimaKompasTekno,Selasa (1/7/2025). Menurut Daren, melalui Southeast Asia Tech Seminar ini Samsung ingin menunjukkan kedalaman kemampuan teknologi secara detail sekaligus memperkuat kepercayaan dari konsumen terhadap produk-produk Samsung. Setidaknya ada sembilan produk dan solusi yang dipamerkan Samsung di acara ini. Apa saja? Baca juga:Daftar HP Samsung yang Diprediksi Bakal Kebagian One UI 8 SamsungSamsung memamerkan kulkas pintar dengan AI Home terbaruyna di Southeast Asia Tech Seminar 2025 di Bangkok, Thailand, pada 20 Juni 2025 lalu. Samsung memamerkan peningkatan(upgrade)pada platform layar pintar baru mereka, AI Home. Kini, AI Home dilengkapi dengan berbagai fitur baru, salah satunya adalah Map View untuk mengelola perangkat yang ada dalam satu rumah dengan mudah. Kemudian ada Daily Board untuk menampilkan informasi penting harian dalam satu layar, serta dukungan koneksi ke perangkat pihak ketiga tanpahubatau aksesori tambahan via aplikasi SmartThings. Peningkatan pada AI Home ini diharapkan akan hadir di berbagai perangkatsmart hometerbaru Samsung di masa depan. Samsung juga memamerkan satu fitur baru di asisten digital Bixby, yaitu Voice ID. Dengan fitur tersebut, Bixby kini bisa mengenali suara pengguna secara individual. Artinya, asisten digital ini bisa tahu siapa anggota keluarga yang memberikan perintah kepadanya. Fitur perintah via Voice ID ini juga bisa melakukan sinkronisasi dengan aplikasi Samsung, seperti kalender, hingga mengubah pengaturan aksesibilitas pada ponsel Samsung Galaxy supaya perangkatsmart homebisa dikontrol dengan mudah. Dalam acara ini, Samsung memperkenalkan fitur baru di SmartThings bernama Family Care. Sesuai namanya, fitur ini bisa memberi tahu pengguna apabila ada anggota keluarga yang menunjukkan aktivitas tidak biasa atau yang mencurigakan.",Penulis tidak ditemukan,https://tekno.kompas.com/read/2025/07/01/18070047/samsung-pamer-ekosistem-smart-home-ai-di-southeast-asia-tech-seminar-2025,"Kompas.com- 01/07/2025, 18:07 WIB"
"Kelola CSR Fiktif, Manajer Rumah BUMN PLN Divonis 3 Tahun Penjara","BENGKULU, KOMPAS.com- Majelis hakim Pengadilan Tindak Pidana Korupsi (Tipikor) Bengkulu menjatuhkan vonis penjara selama tiga tahun serta denda sebesar Rp 200 juta kepadaAgung Yudha Prawira, mantan Manajer Rumah BUMN PLN periode 2021-2023, pada Selasa (1/7/2025). Agung dinyatakan melanggar Pasal 3 Junto Pasal 18 Undang-Undang Tindak Pidana Korupsi Junto Pasal 55 KUHP. Dalam amar putusan, hakim juga memutuskan agar Agung membayar uang pengganti kerugian negara sebesar Rp 403 juta, dengan subsider satu tahun tiga bulan penjara. Baca juga:18 Pejabat BUMN Diperiksa Terkait Dugaan Korupsi KEK Arun Lhokseumawe Hakim Agus Hamzah menjelaskan bahwa hal yang memberatkan hukuman adalah ketidakkooperatifan terdakwa selama persidangan, di mana Agung tidak mengakui perbuatannya. ""Perbuatan terdakwa mengakibatkan kerugian negara, dan sampai saat ini belum ada pengembalian kerugian tersebut,"" ungkap Agus Hamzah. Putusan majelis hakim ini lebih ringan dibandingkan dengan tuntutan Jaksa Penuntut Umum (JPU) Kejari Kepahiang, yang sebelumnya meminta agar Agung dihukum penjara selama lima tahun enam bulan dan membayar denda sebesar Rp 200 juta, dengan subsider tiga bulan kurungan. Selain itu, JPU juga menuntut agar terdakwa membayar uang pengganti sebesar Rp 403 juta dengan subsider dua tahun enam bulan penjara. Menanggapi putusan tersebut, Kasi Pidsus Kejari Kepahiang, Febrianto Ali Akbar, melalui JPU Kejari Kepahiang, Hafiedz Assegaf, menegaskan bahwa putusan majelis hakim mengadopsi inti dari dakwaan JPU. ""Artinya, perbuatan yang dilakukan terdakwa ini terbukti semuanya sebagaimana saksi-saksi yang dihadirkan JPU Kejari Kepahiang saat sidang pembuktian,"" tegas Hafiedz Assegaf. Baca juga:Dugaan Korupsi Pengelolaan KEK Arun, 8 Pejabat BUMN dan Eks Gubernur Aceh Mangkir dari Panggilan Jaksa Kasus ini bermula ketika PLN menyalurkan dana CSR atau Tanggung Jawab Sosial dan Lingkungan (TJSL) kepada UMKM melalui Rumah BUMN yang dikelola oleh terdakwa, berdasarkan Surat Keputusan (SK) Yayasan. Namun, dalam pengelolaannya, diduga terdapat pengelolaan fiktif dan kegiatan yang tidak dapat dipertanggungjawabkan, yang menyebabkan kerugian negara sebesar Rp 403 juta.",Penulis tidak ditemukan,https://regional.kompas.com/read/2025/07/02/083929178/kelola-csr-fiktif-manajer-rumah-bumn-pln-divonis-3-tahun-penjara,"Kompas.com- 02/07/2025, 08:39 WIB"
"Harga Emas di Pegadaian 1 Juli 2025: Galeri24 dan UBS Anjlok, Antam Tidak Ada","JAKARTA, KOMPAS.com- Harga emas batangan di Pegadaian pada hari ini, Selasa (1/7/2025) terpantau anjlok untuk jenis Galeri24 dan UBS. Harga emas Galeri24 turun Rp 5.000 per gram menjadi sebesar Rp 1.858.000 per gram dari hari sebelumnya sebesar Rp 1.863.000 per gram. Sementara harga emas UBS anjlok Rp 11.000 per gram menjadi sebesar Rp 1.868.000 per gram dari hari sebelumnya yang sebesar Rp 1.879.000 per gram. Selain emas Galeri24 dan UBS, Pegadaian sebelumnya juga menjual emas Antam. Namun untuk emas Antam saat ini tidak ada harga yang tercantum. Kondisi harga emas Antam yang tidak tersedia di Pegadaian terjadi sejak Kamis (25/6/2025). Baca juga:Harga Emas UBS dan Galeri24 di Pegadaian 30 Juni 2025, Emas Antam Masih Gaib Berikut daftar lengkap harga emas Galeri24 dan UBS yang dikutip dari laman resmi Pegadaian: Harga emas Galeri24: Harga emas Galeri24 0,5 gram: Rp 975.000 Harga emas Galeri24 1 gram: Rp 1.858.000 Harga emas Galeri24 2 gram: Rp 3.660.000 Harga emas Galeri24 5 gram: Rp 9.082.000 Harga emas Galeri24 10 gram: Rp 18.116.000 Harga emas Galeri24 25 gram: Rp 45.177.000 Harga emas Galeri24 50 gram: Rp 90.282.000 Harga emas Galeri24 100 gram: Rp 180.476.000",Penulis tidak ditemukan,https://money.kompas.com/read/2025/07/01/102024926/harga-emas-di-pegadaian-1-juli-2025-galeri24-dan-ubs-anjlok-antam-tidak-ada,"Kompas.com- 01/07/2025, 10:20 WIB"
"Paket Baru YouTube ""Premium Lite"", Lebih Murah tapi Makin Terbatas","KOMPAS.com- PlatformstreamingvideoYouTubemerilispaket langgananterbarunya bernamaYouTube Premium Litepada Rabu (5/3/2025). Amerika Serikat menjadi wilayah pertama yang kebagian. Sesuai namanya, paket ini hadir dengan harga yang lebih ""murah"" dibandingkan YouTube Premium versi reguler. Di Amerika Serikat, paket langganan YouTube Premium Lite dibanderol seharga 7,99 dollar AS atau sekitar Rp 130.017 per bulan. Sementara paket langganan YouTube Premium biasa dibanderol lebih mahal dua kali lipat sekitar 13,99 dollar AS atau Rp 227.652 per bulan. Paket YouTube Premium sendiri merupakan layanan berlangganan yang menawarkan akses bebasiklan(ads-free) ke semua video YouTube, beserta opsi pengunduhan videonya. Baca juga:Daftar Harga YouTube Premium di Indonesia, Mulai dari Rp 41.500 9to5googlePerbandingan harga paket langganan YouTube Premium dengan YouTube Premium Lite di Amerika Serikat. Dengan harga yang lebih murah, YouTube Premium Lite menawarkan fitur yang lebih terbatas daripada YouTube Premium biasa. Pada Premium Lite, pengguna hanya mendapatkan akses bebas iklan, tanpa fitur pengunduhan video dan YouTube Music Premium. Paket YouTube Premium Lite juga tidak menyediakan fitur pemutaran video di latar belakang (picture-in-picture). Pengguna juga masih masih akan menemukan iklan di YouTube Music, video Shorts, atau saat sedang mencari (search) dan menjelajah (browse) laman YouTube. Sebelum meluncurkan paket ini, YouTube sudah melakukan uji coba di beberapa negara Eropa sejak 2021. Meskipun sempat terhenti, pengujian ini dilanjutkan pada 2023 hingga akhirnya paket ini siap diluncurkan. ""Kami telah menguji Premium Lite untuk memastikan bahwa kami memiliki keseimbangan yang tepat antara fitur dan manfaat bagi para penonton yang ingin menonton sebagian besar video tanpa iklan – baik itu game, komedi, memasak, atau belajar,"" demikian keterangan YouTube sebagaimana dirangkumKompasTeknodari9to5google, Jumat (7/3/2025). ""Bagi pengguna yang menginginkan musik tanpa iklan di YouTube dan YouTube Music, serta pemutaranofflinedan di latar belakang, kami merekomendasikan paket Premium,"" tambah pihak YouTube. Selain di AS, paket YouTube ""murah"" ini akan tersedia di Thailand, Jerman, dan Australia. T. Schneider/Shutterstock.comIlustrasi paket langganan YouTube Premium Saat ini, YouTube memiliki sekitar 125 juta pelanggan YouTube Music dan Premium, termasuk yang mengikuti uji coba paket terbarunya. Baca juga:Google Suntik Model AI Veo 2 ke YouTube Shorts, Ini Fungsinya Saat ini, YouTube menemukan bahwa banyak pelanggan yang awalnya mengikuti uji coba paket Premium Lite, malah beralih ke paket YouTube Premium reguler. Ini artinya, meskipun Premium Lite menawarkan harga yang lebih terjangkau, banyak pengguna yang merasa lebih puas dengan fitur lengkap yang ditawarkan YouTube Premium reguler, seperti akses bebas iklan tanpa batasan konten, pengunduhan video, dan YouTube Music.",Penulis tidak ditemukan,https://tekno.kompas.com/read/2025/03/06/18230067/paket-baru-youtube-premium-lite-lebih-murah-tapi-makin-terbatas,"Kompas.com- Diperbarui 02/07/2025, 06:30 WIB"
