Title,FullText,Author,Url,Date
Alasan Zahaby Gholy dan Mathew Baker Tak Ikut TC Timnas U17 Indonesia,"KOMPAS.com-Nova Ariantomemberikan penjelasan mengenai ketidakhadiranZahaby GholydanMathew Bakerdalam daftar 34 pemain untuk Training Camp (TC)Timnas U17 IndonesiamenjelangPiala Dunia U17 2025. TC Timnas U17 Indonesia dijadwalkan berlangsung di Bali dari 7 Juli hingga 10 Agustus 2025. Absennya kedua pemain ini menimbulkan pertanyaan, mengingat peran penting mereka dalam skuad selama Piala Asia U17 2025. Nova Arianto menyebutkan bahwa alasan di balik ketidakhadiran duo tersebut adalah karena masing-masing memiliki agenda tersendiri yang mengharuskan mereka tidak ikut serta dalam TC. Mathew Baker, yang saat ini berada di klubnya Melbourne City, dijadwalkan untuk bergabung pada bulan Agustus. Baca juga:Reaksi Nova Arianto Usai Indonesia Segrup dengan Brasil di Piala Dunia U17 2025 Sementara Zahaby Gholy lebih dulu akan berpartisipasi dalam Piala Presiden 2025, setelah terpilih untuk menjadi bagian dari Liga Indonesia Allstar dalam turnamen pramusim tersebut. ""Mathew baru akan bergabung di awal Agustus karena ada kesibukan dengan klubnya (Melbourne City),"" ungkap Nova Arianto, seperti dilansir ANTARA. ""Gholy akan fokus bermain di Piala Presiden dahulu,"" tambahnya. Dalam kesempatan berbeda, Nova Arianto menegaskan bahwa fokus saat ini adalah untuk mengevaluasi kemampuan dari pemain-pemain baru yang dipanggil dalam TC kali ini. Terdapat sembilan pemain diaspora baru yang akan bergabung, termasuk Eizar Jacob Tanjung dari Sydney FC, Feike Muller dari Willem II Tilburg, dan Deston Hoop dari SC Telstar. ""Semua (sembilan itu) pemain diaspora baru,"" kata Nova Arianto saat dihubungi BolaSport.com pada Selasa (1/7/2025). Baca juga:Bawa Timnas U17 Indonesia ke Panggung Dunia, Nova Arianto Diyakini Jadi Pelatih Sukses ""Hanya Eizar Tanjung yang belum pernah kami panggil."" Dia juga menambahkan, ""Saya ingin melihat semua potensi pemain diaspora dan beberapa pemain baru yang kami panggil sebelum menentukan komposisi tim inti di Piala Dunia U17 nantinya."" Kiper:M. Rakha Syafaka (Persib), Dafa Gasemi (Dewa United), Rendy Razzaqu (Madura United), M. Nur Ichsan (Persik Kediri). Bek:I Putu Panji Apriawan (Bali United), Feike Muller (Willem II Tilburg), Al Gazani Dwi (Persija), Pandu Aryo (Persik Kediri), Ida Bagus Putu Cahya (Bali United), Andi Faith Jamaludin (Persik Kediri), Fabio Azkairawan (Persija), Real Alvaro Salim (Bali United), Daniel Alfredo (Persik Kediri), Eizar Jacob (Sydney FC), Dafa Zaidan (Borneo FC). Gelandang:Lionel De Troy (US Città di Palermo), Floris De Pagter (SC Telstar), Evandra Florasta (Bhayangkara), Noha Pohan S (NAC Breda), Jona Gaselink (FC Emmen), Nazriel Alvaro (Persib), Miraj Riski Sulaiman (Madura United). Penyerang:Rafi Rasyiq (Semen Padang), Azadin Ayoub (Elverum FC), Deston Hoop (SC Telstar), Josh Holong (Persija), Fandi Ahmad (Persija), Aaron (Asiana), Nicholas (Rosenborg BK), M. Mierza F. (Persik Kediri), Dimas Adi Prasetyo (PSM Makassar), Yohanes Yapagaimu (PSM Makassar), M. Aldiyansyah Taher (PPLP DKI), Fadly Alberto Hengga (Bhayangkara).",Penulis tidak ditemukan,https://bola.kompas.com/read/2025/07/03/14541018/alasan-zahaby-gholy-dan-mathew-baker-tak-ikut-tc-timnas-u17-indonesia,"Kompas.com- 03/07/2025, 14:54 WIB"
"Israel Setuju Gencatan Senjata 60 Hari di Gaza, Trump Tunggu Hamas","WASHINGTON DC, KOMPAS.com– Presiden Amerika Serikat (AS) Donald Trump mengungkapkan,Israelmenyetujui persyaratan gencatan senjata selama 60 hari di Jalur Gaza. Selama periode itu, semua pihak diharapkan dapat bekerja sama untuk mengakhiri konflik yang berkepanjangan di wilayah Palestina tersebut. “Israel telah menyetujui persyaratan yang diperlukan untuk menuntaskan gencatan senjata 60 hari, yang selama itu kami akan bekerja sama dengan semua pihak untuk mengakhiri perang,” ujar Trump dalam pernyataan di media sosial, Selasa (1/7/2025) waktu setempat, dikutip dariReuters. Baca juga:Netanyahu Makin Tertekan, Desakan untuk Israel Akhiri Perang Gaza Menguat Trump turut menyoroti peran penting Qatar dan Mesir dalam proses mediasi ini. Ia mengatakan, kedua negara tersebut akan menyampaikan usulan akhir gencatan senjata kepada kelompokHamas. “Qatar dan Mesir, yang telah bekerja sangat keras untuk membantu mewujudkan perdamaian, akan menyampaikan usulan akhir ini. Saya berharap, demi kebaikan Timur Tengah, Hamas menerima kesepakatan ini karena keadaan tidak akan membaik, hanya akan menjadi lebih buruk,” ucapnya, dikutip dariReuters, Rabu (2/7/2025). Trump juga menyampaikan rencana pertemuannya dengan Perdana Menteri Israel, Benjamin Netanyahu, di Gedung Putih pekan depan. Ia menyebut, pertemuan itu akan membahas perkembangan situasi di Gaza serta isu terkait Iran. Kepada wartawan dalam kunjungan ke Florida, Trump menegaskan bahwa dirinya akan mengambil sikap lebih tegas terhadap Netanyahu terkait perlunya gencatan senjata segera. Ia mengeklaim bahwa Netanyahu juga mendukung upaya penyelesaian konflik ini. Menjelang pertemuan itu, pejabat senior Israel, Ron Dermer, telah lebih dahulu tiba di Washington. Dermer dijadwalkan bertemu dengan sejumlah pejabat tinggi AS pada Selasa (1/7/2025) waktu setempat. Pertemuan tersebut melibatkan utusan khusus Steve Witkoff, Menteri Luar Negeri Marco Rubio, dan Wakil Presiden JD Vance. Baca juga:Trump Minta Perang Dihentikan, Israel Justru Kerahkan Serangan ke Gaza Trump dan Netanyahu diketahui sebelumnya bekerja sama dalam operasi militer terhadap fasilitas nuklir Iran pada Juni lalu. Operasi tersebut berpuncak pada serangan bom oleh pesawat B-2 milik militer AS. Trump mengeklaim bahwa serangan itu telah “melenyapkan” kemampuan nuklir Teheran. Namun demikian, masih terjadi perdebatan terkait sejauh mana kerusakan yang ditimbulkan terhadap program nuklir Iran. Dalam pernyataan terpisah, Trump juga menyatakan bahwa kesepakatan gencatan senjata yang mencakup pembebasan sandera kemungkinan bisa dicapai dalam waktu dekat. “Kami berharap itu akan terjadi, dan kami menantikannya terjadi minggu depan. Kami ingin membebaskan para sandera,” ujarnya sebelum bertolak ke Florida. Sementara itu, Hamas menyatakan kesiapan untuk membebaskan sandera yang tersisa sebagai bagian dari kesepakatan damai. Mereka menyebut langkah tersebut sebagai upaya untuk membuka lembaran baru di Gaza. Namun demikian, Hamas menolak syarat yang diajukan Israel untuk mengakhiri perang, yakni meletakkan senjata dan membubarkan diri. Baca juga:Sedikitnya 410 Warga Gaza Kelaparan Dibunuh Israel saat Antre Bantuan",Penulis tidak ditemukan,https://internasional.kompas.com/read/2025/07/03/050000970/israel-setuju-gencatan-senjata-60-hari-di-gaza-trump-tunggu-hamas,"Kompas.com- 03/07/2025, 05:00 WIB"
"Sebut Pembahasan Calon Dubes Rahasia, Puan: Tata Tertibnya Seperti Itu","JAKARTA, KOMPAS.com- KetuaDPRRIPuan Maharanimengatakan, proses pembahasan pertimbangan calon duta besar (dubes) akan dilakukan olehKomisi I DPRRI secara rahasia. Diketahui, pimpinan DPR RI telah menerima Surat Presiden (Surpres) yang berisi nama-nama calon Dubes Republik Indonesia (RI) untuk 24 negara. ""Mulai hari ini Komisi I DPR RI akan melakukan mekanisme yang ada di Komisi I, untuk melakukanfit and proper(uji kelayakan dan kepatutan) di Komisi I. Jadi nanti tunggu hasilfit and properdari DPR akan dilakukan oleh Komisi I,"" kata Puan usai Rapat Paripurna di Kompleks Parlemen, Senayan, Jakarta Pusat, Kamis (3/7/2025). Puan lantas menjelaskan bahwa uji kelayakan dan nama-nama calon dubes bersifat rahasia karena menyangkut dengan integritas. Menurut dia, pimpinan DPR RI menghormati nama-nama yang telah diusulkan tersebut. Baca juga:DPR Terima Surpres Calon Dubes Negara Sahabat dan Organisasi, Bakal Diproses Komisi I ""Nama-nama yang diusulkan sudah merupakan pilihan yang terbaik. Karenanya kami berharap bahwa calon-calon tersebut bisa mewakili Indonesia di negara-negara tersebut dan bisa bekerja dengan sebaik-baiknya atas nama Indonesia,"" ujarnya. Selain itu, Puan menegaskan bahwa uji kelayakan dan kepatutan tersebut dilakukan secara rahasia karena sesuai dengan tata tertib (tatib) yang berlaku. ""Bukan kami rahasiakan, tapi tata tertibnya memang seperti itu,"" kata Puan, dikutip dariAntaranews. Untuk itu, dia meminta publik agar tidak keliru dalam menangkap pembahasan Duta Besar Luar Biasa Berkuasa Penuh Republik Indonesia yang dilangsungkan secara tertutup oleh Komisi I DPR. ""Jadi bukannya ini dirahasia-rahasiain, aturannya memang tadi juga dalam paripurna, saya membacakan sesuai dengan tata tertib akan dibahas secara rahasia tanpa menyebut nama, kemudian akan dilakukan fit and proper, setelah itu selesai baru akan diumumkan,"" ujarnya. ""Nanti dalamfit and properitu kan akan dinyatakan bagaimana nanti kemudian Komisi I menyatakan apakah orang tersebut pantas, tidak pantas, boleh diajukan atau tidak diajukan, dan lain-lain sebagainya,” kata puan lagi. Baca juga:DPR: Surpres Berisi Calon Dubes 24 Negara, Termasuk untuk AS dan PBB Lebih lanjut, Puan menegaskan bahwa hasil uji kelayakan tersebut akan disampaikan kepada Pimpinan DPR untuk selanjutnya diteruskan kepada Presiden Prabowo Subianto. Dalam kesempatan itu, Puan juga memastikan bahwa nama-nama yang diusulkan itu termasuk calon dubes untuk Amerika Serikat (AS) yang sudah sekitar dua tahun mengalami kekosongan, dan utusan tetap Indonesia untuk Perserikatan Bangsa-Bangsa (PBB). Sebagaimana diketahui, ada 12 posisi dubes yang kosong, yakniDubes RIuntuk Amerika Serikat; Dubes RI untuk Jerman; Dubes RI untuk Korea Utara; Perwakilan Tetap Republik Indonesia (PTRI) di Markas PBB Jenewa; PTRI di Markas PBB New York; Dubes RI untuk Meksiko; Dubes RI untuk Afghanistan; Dubes RI untuk Azerbaijan; Dubes RI untuk Libya; Dubes RI untuk Madagaskar; Dubes RI untuk Myanmar; dan Dubes RI untuk Polandia. Khusus untuk posisi Dubes AS telah kosong lama, yakni sejak 2023 lalu. Sosok terakhir yang menjadi Dubes AS adalah Rosan Roeslani. Ketiadaan Dubes Indonesia untuk AS ini menjadi sorotan saat Indonesia tengah menegosiasikan tarif impor atau tarif resiprokal Presiden AS Donald Trump. Padahal, posisi Dubes dapat menjadi orang pertama di AS yang dapat mengantisipasi dinamika politik dan kebijakan perdagangan yang diambil Presiden Trump. Baca juga:Eks Menteri Indroyono Soesilo Diisukan Jadi Dubes AS, Puan dan Dasco Kompak Jawab: Benar Enggak Ya... ",Penulis tidak ditemukan,https://nasional.kompas.com/read/2025/07/03/17185421/sebut-pembahasan-calon-dubes-rahasia-puan-tata-tertibnya-seperti-itu,"Kompas.com- 03/07/2025, 17:18 WIB"
"Steam Summer Sale 2025, Harga Game Didiskon hingga 95 Persen","KOMPAS.com- Platform distribusigamePC bikinan Valve,Steammenggelar pestadiskonrutin untuk musim panas (periode musim di bulan Juni - Agustus di AS) tahun ini. Gebyar diskon yang dijuluki ""Steam Summer Sale 2025"" tersebut menghadirkan potongan harga hingga 95 persen untuk game-game PC favorit. Dua di antaranya sepertiBorderlands 3yang kini dijual Rp 22.750 (diskon 95 persen dari Rp 555.000) danJurassic World Evolution 2yang dibanderol Rp 22.499 (diskon 95 persen dari Rp 449.999). Kemudian ada game petualanganMarvel's Guardians of the Galaxydan game hororLittle Nightmares IIyang sedang didiskon 90 persen. Masing-masing game ini dijual seharga Rp 65.100 dan Rp 29.900. Baca juga:Xbox PC Bisa Akses Game Steam Langsung Tanpa Pindah Aplikasi Selain diskon 90 persen, Valve juga menghadirkan diskon 70-80 persen untuk beberapa game papan atas alias ""AAA"" di Steam Summer Sale 2025. Beberapa di antaranya sepertiDead Island 2dengan harga Rp 160.200,Hogwarts Legacydengan harga Rp 199.750,Red Dead Redemption IIdengan harga Rp 219.750, hingga EASports FC 25dengan harga Rp 47.800. Selengkapnya, simak daftar 20 game menarik yang didiskon 70-95 persen di ajang Steam Summer Sale 2025, sebagaimana dirangkumKompasTeknodariSteamStore, Selasa (1/7/2025). Perlu dicatat, game-game ini hanya akan didiskon pada periode Steam Summer Sale 2025 saja, yaitu mulai 26 Juni 2025 hingga 11 Juli 2025 pukul 00.00 WIB. Setelah waktu tersebut, harga game akan kembali normal. Baca juga:Game Sepak Bola EA Sports FC 25 Diobral di Steam, Harga Jadi Rp 40.000-an",Penulis tidak ditemukan,https://tekno.kompas.com/read/2025/07/01/18320017/steam-summer-sale-2025-harga-game-didiskon-hingga-95-persen,"Kompas.com- Diperbarui 03/07/2025, 06:42 WIB"
Nikson Silalahi Ditunjuk Jadi Komisaris Utama PLN Energi Primer,"JAKARTA, KOMPAS.com-Nikson Silalahi, pengusaha sekaligus aktivis organisasi, resmi diangkat sebagai Komisaris Utama merangkap Komisaris Independen PTPLN Energi Primer Indonesia. Penunjukan Nikson Silalahi diumumkan pada Rabu (2/7/2025) diJakarta. Dalam keterangannya, Nikson menyatakan bahwa tugas baru ini bukan sekadar jabatan struktural, tetapi sebuah penugasan strategis untuk mendukung pemerintahan Presiden Prabowo Subianto dalam memperkuat sektor ketenagalistrikan nasional. “Saya maknai ini sebagai bentuk tugas pelayanan baru dari pimpinan untuk menyukseskan program kerja pemerintahan yang dipimpin Presiden Prabowo Subianto,” ujar Nikson, dikutip dariTribunnews.com, Kamis (3/7/2025). Baca juga:PLN EPI Tingkatkan Kapasitas Hidrogen Hijau untuk Energi Bersih Sebagai subholding dari PT PLN (Persero), PLN Energi Primer Indonesia memegang peran krusial dalam pengadaan energi primer nasional, mulai dari batu bara hingga biomassa, yang menopang ketahanan pasokan listrik di seluruh wilayah Indonesia. Dalam perannya sebagai Komisaris Utama, Nikson akan terlibat langsung dalam pengawasan kinerja perusahaan, arah pengambilan keputusan strategis, hingga penegakan tata kelola perusahaan yang transparan dan akuntabel. Baca juga:Gandeng Mubadala Energy, PLN EPI Tingkatkan Pemanfaatan Gas Bumi Sebelumnya, Badan Pengelola Investasi Daya Anagata Nusantara (Danantara) melarang seluruh BUMN beserta anak dan cucu perusahaannya untuk melakukan pergantian direksi dalam Rapat Umum Pemegang Saham (RUPS). Larangan tersebut tertuang dalam Surat Edaran Danantara tertanggal 23 Juni 2025 yang menyebutkan bahwa agenda perubahan pengurus tidak diperkenankan sampai evaluasi menyeluruh oleh Danantara rampung. Selain itu, Danantara juga meminta agar RUPS Tahunan yang belum dilaksanakan digelar paling lambat 30 Juni 2025 sesuai ketentuan yang berlaku. Dengan demikian, pergantian kepemimpinan di PLN EPI hanya pada pergantian Komisaris. Baca juga:Danantara Larang Pergantian Direksi BUMN, Ada Apa?",Penulis tidak ditemukan,https://money.kompas.com/read/2025/07/03/173922726/nikson-silalahi-ditunjuk-jadi-komisaris-utama-pln-energi-primer,"Kompas.com- 03/07/2025, 17:39 WIB"
Kala Volume Elpiji Subsidi Membengkak tapi Anggarannya Dipangkas,"JAKARTA, KOMPAS.com– Kementerian Energi dan Sumber Daya Mineral (ESDM) memperkirakan volume elpiji 3 kilogram atau elpiji subsidi akan membengkak pada 2025. Perkiraan ini berbeda dengan langkah Kementerian Keuangan (Kemenkeu) yang justru menurunkan anggaran subsidi energi tersebut. Kementerian ESDM memperkirakan realisasi volume elpiji subsidi mencapai 8,36 juta metrik ton (Mton) hingga akhir 2025. Angka ini lebih tinggi dari target dalam APBN 2025 sebesar 8,23 juta Mton. Baca juga:Harga Elpiji 3 Kg Bakal Disamaratakan Mulai 2026, Pertamina Tunggu Aturan Resmi Sementara Kemenkeu memangkas anggaran subsidi elpiji 3 kg sebesar 21,03 persen. Jumlahnya turun dari Rp 87 triliun menjadi Rp 68,7 triliun. Direktur Jenderal Anggaran Kemenkeu Luky Alfirman menegaskan, pembayaran subsidi akan disesuaikan dengan realisasi di lapangan. ""Pokoknya kalau subsidi itu akan kita bayar sesuai dengan realisasi. Ya sesuai realisasi saja, pasti sudah jelas kalau subsidi. Pokoknya kalau subsidi nanti kita akan bayar,"" ujarnya di Gedung DPR RI, Kamis (3/7/2025). Realisasi volume elpiji subsidi hingga Mei 2025 baru mencapai 3,49 juta Mton. Sementara anggaran subsidi yang terserap baru Rp 21,3 triliun. Luky mengatakan Kemenkeu masih memantau realisasi subsidi elpiji untuk paruh kedua tahun ini. ""Pokoknya kita lihat. Nanti kan baru bulan Juli sekarang,"" ujarnya. Baca juga:Kas Negara Diklaim Aman, Elpiji 3 Kg Satu Harga Mulai 2026 Jalan Terus Untuk anggaran subsidi elpiji 3 kg tahun depan, Luky menyebut masih dalam proses perhitungan. ""2026 pokoknya lagi kita hitung. Kalau di 2026 kan nanti mau diputuskan nanti. Belum sekarang kan mau diputuskan,"" katanya.",Penulis tidak ditemukan,https://money.kompas.com/read/2025/07/03/194347126/kala-volume-elpiji-subsidi-membengkak-tapi-anggarannya-dipangkas,"Kompas.com- 03/07/2025, 19:43 WIB"
Cara Cari Stiker WhatsApp dengan Mudah dan Tidak Ribet,"KOMPAS.com- StikerWhatsAppmenjadi salah satu cara paling seru untuk mengekspresikan perasaan saat chatting. Mulai dari stiker lucu, romantis, hingga yang absurd, semuanya bisa membuat obrolan terasa lebih hidup dan menyenangkan. Namun, banyaknya koleksi stiker sering kali membuat pengguna kesulitan menemukan stiker yang diinginkan dengan cepat. Padahal,stiker WhatsAppbisa diakses langsung melalui ikon emoji di bagian kiri kolom chat, tepatnya di tab stiker. Lantas, bagaimana cara mencari stiker WhatsApp dengan cepat dan mudah? Berikut ini langkah-langkahnya. Baca juga:Fitur Baru WhatsApp, Bisa Lihat Jumlah Orang yang Sedang Online di Grup WA Kompas.com/soffyarantiIlustrasi cara cari stiker di WA Baca juga:Cari Uang lewat WhatsApp Channel? Sekarang Bisa dengan Dua Fitur Ini Fitur ini membantu Anda menemukan stiker tertentu tanpa harus menggulir satu per satu, selama stiker yang dimaksud sudah Anda tambahkan sebelumnya ke koleksi. Dapatkan update berita teknologi dan gadget pilihan setiap hari. Mari bergabung di Kanal WhatsApp KompasTekno. Caranya klik link https://whatsapp.com/channel/0029VaCVYKk89ine5YSjZh1a. Anda harus install aplikasi WhatsApp terlebih dulu di ponsel.",Penulis tidak ditemukan,https://tekno.kompas.com/read/2025/07/03/17350037/cara-cari-stiker-whatsapp-dengan-mudah-dan-tidak-ribet-,"Kompas.com- 03/07/2025, 17:35 WIB"
"Kronologi Kecelakaan Mobil Diogo Jota, Pecah Ban Saat Hendak Menyalip","KOMPAS.com -Berikut adalah kronologis kecelakaan mobil yang menimpa penyerangLiverpoolDiogo Jota(28 tahun) dan adiknya Andre Silva (26 tahun) yang mengakibatkan keduanya meninggal dunia pada Kamis (3/7/2025). Diogo Jota dan adiknya yang juga merupakan seorang pesepak bola sedang menempuh perjalanan di Autovia (jalan bebas hambatan di Spanyol) A-52. Kakak beradik tersebut mengemudikan mobil Lamborghini Huracan mereka dari arah barat menuju timur ke kota Benavente melalui kotamadya Cernadilla di region Zamora, barat laut Spanyol, pada malam hari. Sekitar pukul 00.30 dini hari waktu lokal, setelah penyelidikan awal polisi seperti dikutip dari harianAs, diyakini bahwa Huracan yang mereka tumpangi mengalami pecah ban saat mencoba menyalip kendaraan lain. Baca juga:Kecelakaan Mobil, Striker Liverpool Diogo Jota Meninggal Dunia Karena masalah ini, kendaraan tersebut dilaporkan keluar jalur. Mobil mulai dilalap api, dan kebakaran tersebut juga membumi hanguskan rumput di sekitar lokasi kecelakaan serta berakibat fatal bagi kedua pemain sepak bola Portugal tersebut. AFP/PAUL ELLISStriker Liverpool asal Portugal Diogo Jota merayakan kemenangan bersama keluarganya di akhir pertandingan Liga Inggris antara Liverpool dan Wolverhampton Wanderers di Anfield di Liverpool, Inggris barat laut pada 22 Mei 2022. Diogo Jota meninggal bersama adiknya, Andre Felipe, pada 3 Juli 2025 dini hari dalam sebuah kecelakaan lalu lintas di Spanyol barat laut, kata Garda Sipil Spanyol. Perlu dicatat bahwa ini adalah penyelidikan awal yang sedang dilakukan oleh pihak berwenang sambil menunggu laporan forensik yang sedang berlangsung. Garda Sipil Spanyol, Departemen Pemadam Kebakaran Zamora, dan Unit Medis Darurat langsung mengamankan lokasi kejadian tetapi tak bisa mencegah kepergian tragis kedua kakak beradik tersebut. ???? Dos jóvenes fallecen en un accidente en la A-52 (Palacios de Sanabria).???? Interviene el Parque de Bomberos de Rionegro del Puente (Zona Norte del Consorcio de la@DiputacionZA)???? El vehículo se incendió y las llamas se propagaron a la vegetación.???? Tenían 28 y 26 años. DEP.pic.twitter.com/tqEhIS6iiY Sang penyerang baru saja menikah dengan tunangannya, Rute Cardoso, di kota kelahirannya di Porto pada 22 Juni 2025. Keduanya mempunyai tiga anak. Baca juga:Profil Diogo Jota: Wujudkan Mimpi Sebelum Kecelakaan Tragis di Usia 28 Tahun Mantan kapten Liverpool yang kini jadi pandit di televisi Inggris, Jamie Carragher, menjadi salah satu dari sekian banyak sosok di dunia sepak bola yang mengucapkan rasa dukanya. ""Berita yang sangat menyedihkan tentang Diogo Jota dan saudaranya Andre pagi ini,"" tulisnya di media sosial. ""Doa kami menyertai semua keluarga dan teman-teman mereka, terutama istrinya, Rute, dan ketiga anak mereka yang cantik."" Diogo Jota telah tampil sebanyak 182 kali untuk The Reds sejak musim 2020-2021, mencetak 65 gol dan memberikan 26 assist. ",Penulis tidak ditemukan,https://bola.kompas.com/read/2025/07/03/18425518/kronologi-kecelakaan-mobil-diogo-jota-pecah-ban-saat-hendak-menyalip,"Kompas.com- 03/07/2025, 18:42 WIB"
"Profil Laura Moane, Mantan Kekasih Al Ghazali","JAKARTA, KOMPAS.com– Nama artisLaura Moanekembali menjadi sorotan publik di tengah kabar bahagia pernikahan Al Ghazali dengan Alyssa Daguise. Diketahui, Laura Moane merupakan mantan kekasih Al Ghazali. Keduanya dikabarkan menjalin hubungan asmara sejak Februari 2024. Lantas, siapa sebenarnya sosok Laura Moane? Baca juga:Tanggapan Maia Estianty tentang Laura Moane yang Dekat dengan Al Ghazali • Nama lengkap: Laura Christina Moane • Nama panggilan: Laura Moane • Tempat lahir: Semarang, Jawa Tengah • Tanggal lahir: 17 Juli 2006 • Saudara: Nicole Maryanne Christina Moane dan Stanley Patrick Moane • Instagram: @its_lauramoane2 • TikTok: @its_lauramoane Baca juga:Maia Estianty Buka Suara soal Laura Moane hingga Terharu Lihat Akting Al Ghazali Laura Moane memulai karier di industri hiburan pada 2019 melalui debut filmnya berjudul2019. Namanya mulai dikenal luas setelah membintangi sinetronDari Jendela SMP yang tayang pada 2021 hingga 2022. Tak hanya itu, Laura juga tampil di sejumlah judul sinetron lainnya, di antaranya: •Aku Jatuh Cinta",Penulis tidak ditemukan,https://entertainment.kompas.com/read/2025/06/16/193024066/profil-laura-moane-mantan-kekasih-al-ghazali,"Kompas.com- 16/06/2025, 19:30 WIB"
"Komisi I DPR Jadwalkan ""Fit and Proper Test"" Calon Dubes 24 Negara Sabtu-Minggu Pekan Ini","JAKARTA, KOMPAS.com-Komisi I DPRRI menjadwalkanuji kelayakan(fit and proper test) calonduta besaruntuk 24 negara dan Perserikatan Bangsa-Bangsa (PBB) pada Sabtu-Minggu pekan ini. Adapun nama-nama duta besar untuk 24 negara itu sudah diserahkan PresidenPrabowo Subiantokepada pimpinan DPR. Ketua DPR Puan Maharani sempat membacakannya dalam rapat paripurna di Kompleks Parlemen, Senayan, Jakarta Pusat, Kamis (3/7/2025). ""(Fit and proper test) Sabtu-Ahad besok,"" kata Anggota Komisi I DPR Fraksi PKS Sukamta, kepada wartawan, Kamis. Baca juga:Eks Menteri Indroyono Soesilo Diisukan Jadi Dubes AS, Puan dan Dasco Kompak Jawab: Benar Enggak Ya... Wakil Ketua Komisi I DPR Dave Akbarshah Fikarno Laksono menyebutkan, Komisi I masih menunggu persetujuan dari pimpinan DPR RI untuk memulai uji kelayakan. Pada prinsipnya, kata dia, jadwal itu dirumuskan agar proses pembahasannya jauh lebih cepat. ""Ya, enggak apa-apa kan, biar cepat. Kan tadi saya bilang, bila diizinkan oleh pimpinan DPR, ya bisa saja. Makanya gini, ini kan bukan hari kerja, makanya harus sesuai izin pimpinan, nanti kita sesuaikan,"" beber dia. Dave menuturkan, uji kelayakan ini rencananya tetap dilaksanakan di ruang Komisi I, Gedung DPR/MPR RI di Senayan. Dia bilang, tempat pelaksanaan pun sejatinya harus disesuaikan dengan izin dari pimpinan DPR. Seturut rencana, Komisi I akan memaksimalkan uji kelayakancalon Dubesuntuk 24 negara itu dalam dua hari. ""Fit and proper-nya itu biasa dilakukannya itu dari yang terdahulu, ya, itu biasanya dibagi ke per sesi. Per sesi itu antara 4-5calon dubes. Nanti, ya kita lihat lah, satu atau tiga sesi lah, dari misalkan pagi, siang, sore,"" tutur Dave. Baca juga:Siapa Calon Dubes RI di AS? Puan: Nama yang Diusulkan Pilihan Terbaik Targetnya, lanjut Dave, nama-nama calon duta besar yang telah dipilih bisa diserahkan kembali ke Presiden Prabowo Subianto minggu depan. ""Ya, kalau Sabtu-Minggu ini diselesaikan, ya minggu depan sudah bisa dikembalikan ke pemerintah nama-nama tersebut,"" ujar Dave. Sebagai informasi, 12 pos kedutaan besar Republik Indonesia saat ini tidak memiliki duta besar definitif. Kekosongan ini terungkap ketika Menteri Luar Negeri (Menlu) Sugiono mengungkapkannya dalam rapat dengan Komisi I DPR RI pada 30 Juni 2025. Wakil Ketua Komisi I DPR Anton Sukartono Suratto juga mengungkapkan, kekosongan terjadi di sejumlah negara mitra penting seperti Amerika Serikat, Jerman, Jepang, hingga PBB di New York dan Jenewa. Baca juga:Siapa Indroyono Soesilo? Nama yang Diisukan Jadi Calon Dubes RI di AS PosisiDuta Besardi AS, misalnya, kosong sejak sekitar dua tahun yang lalu ketika Rosan diangkat menjadi Menteri Investasi pada masa Presiden ke-7 Joko Widodo. Ketiadaan Dubes Indonesia untuk AS ini menjadi sorotan saat Indonesia tengah menegosiasikan tarif impor atau tarif resiprokal Presiden AS Donald Trump. Padahal, posisi Dubes dapat menjadi orang pertama di AS yang dapat mengantisipasi dinamika politik dan kebijakan perdagangan yang diambil Presiden Trump.",Penulis tidak ditemukan,https://nasional.kompas.com/read/2025/07/03/17420541/komisi-i-dpr-jadwalkan-fit-and-proper-test-calon-dubes-24-negara-sabtu,"Kompas.com- 03/07/2025, 17:42 WIB"
